SurfaceData,TimeCnt,PUP,PUP_RSS,Status_RSR,PumpTime,RTClk,PackageType,RawData_RSR,AccNotDet,MagNotDet,ResNotDet,MotorCalibrated,TransmissionDecoupled,MotorOCLockout,FormationLock,TRPM,TRPMDelta,CRPM,IvtRatioBD,IvtRatioSD,DrillMode,TFSensorSetting,TFTargetSetting,BendTimeSetting%,BendTime%,TFControlEnabled,TFTarget,TFMeasured,TFGrav_RSS,TFDeviation,EROP,IncAziSource,IncSrcStatus,IncTarget,Inc_RSS,IncDelta,AziTarget,Azi_RSS,AziDelta,AziNudge,DL_Received,DL_Ignored,SSModeActive,SSAmp,SSFreq,Temp_RSS,VAlt,VibRMSAxl,VibRMSLat,CRPMGyro_DDD
1,310,18,475,2MWD,2.295833333,7/15/2020 20:28,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,310,18,475,2MWD,2.295833333,7/15/2020 20:28,GV1.0,129,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,,,,,
1,310,18,475,2MWD,2.295833333,7/15/2020 20:28,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,341,18,475,2MWD,2.304444444,7/15/2020 20:29,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,341,18,475,2MWD,2.304444444,7/15/2020 20:29,GV1.2,2178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,
1,341,18,475,2MWD,2.304444444,7/15/2020 20:29,GV2.1,1039,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,60
1,372,18,475,2MWD,2.313055556,7/15/2020 20:29,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,372,18,475,2MWD,2.313055556,7/15/2020 20:29,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,372,18,475,2MWD,2.313055556,7/15/2020 20:29,GV2.1,1049,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,100
1,404,18,475,2MWD,2.321944444,7/15/2020 20:30,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,404,18,475,2MWD,2.321944444,7/15/2020 20:30,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,404,18,475,2MWD,2.321944444,7/15/2020 20:30,GV2.1,1052,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,112
1,435,18,475,2MWD,2.330555556,7/15/2020 20:30,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,435,18,475,2MWD,2.330555556,7/15/2020 20:30,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,435,18,475,2MWD,2.330555556,7/15/2020 20:30,GV2.1,1045,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,84
1,466,18,475,2MWD,2.339166667,7/15/2020 20:31,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,466,18,475,2MWD,2.339166667,7/15/2020 20:31,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,466,18,475,2MWD,2.339166667,7/15/2020 20:31,GV2.1,1043,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,76
1,497,18,475,2MWD,2.347777778,7/15/2020 20:31,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,497,18,475,2MWD,2.347777778,7/15/2020 20:31,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,497,18,475,2MWD,2.347777778,7/15/2020 20:31,GV2.1,1049,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,100
1,528,18,475,2MWD,2.356388889,7/15/2020 20:32,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,528,18,475,2MWD,2.356388889,7/15/2020 20:32,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,528,18,475,2MWD,2.356388889,7/15/2020 20:32,GV2.1,1048,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,96
1,559,18,475,2MWD,2.365,7/15/2020 20:32,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,559,18,475,2MWD,2.365,7/15/2020 20:32,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,559,18,475,2MWD,2.365,7/15/2020 20:32,GV2.1,1044,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,80
1,590,18,475,2MWD,2.373611111,7/15/2020 20:33,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,590,18,475,2MWD,2.373611111,7/15/2020 20:33,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,590,18,475,2MWD,2.373611111,7/15/2020 20:33,GV2.1,1046,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,88
1,621,18,475,2MWD,2.382222222,7/15/2020 20:33,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,621,18,475,2MWD,2.382222222,7/15/2020 20:33,GV1.2,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
1,621,18,475,2MWD,2.382222222,7/15/2020 20:33,GV2.1,1047,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,92
1,652,18,475,2MWD,2.390833333,7/15/2020 20:34,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,652,18,475,2MWD,2.390833333,7/15/2020 20:34,GV1.1,1264,,,,,,,,3464,,79,71.03,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,652,18,475,2MWD,2.390833333,7/15/2020 20:34,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,684,18,475,2MWD,2.399722222,7/15/2020 20:34,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,684,18,475,2MWD,2.399722222,7/15/2020 20:34,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,684,18,475,2MWD,2.399722222,7/15/2020 20:34,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,715,18,475,2MWD,2.408333333,7/15/2020 20:35,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,715,18,475,2MWD,2.408333333,7/15/2020 20:35,GV1.1,1264,,,,,,,,3464,,79,71.03,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,715,18,475,2MWD,2.408333333,7/15/2020 20:35,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,744,18,475,2MWD,2.416388889,7/15/2020 20:35,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,744,18,475,2MWD,2.416388889,7/15/2020 20:35,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,744,18,475,2MWD,2.416388889,7/15/2020 20:35,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,775,18,475,2MWD,2.425,7/15/2020 20:36,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,775,18,475,2MWD,2.425,7/15/2020 20:36,GV1.1,1264,,,,,,,,3464,,79,71.03,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,775,18,475,2MWD,2.425,7/15/2020 20:36,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,806,18,475,2MWD,2.433611111,7/15/2020 20:36,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,806,18,475,2MWD,2.433611111,7/15/2020 20:36,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,806,18,475,2MWD,2.433611111,7/15/2020 20:36,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,837,18,475,2MWD,2.442222222,7/15/2020 20:37,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,837,18,475,2MWD,2.442222222,7/15/2020 20:37,GV1.1,1264,,,,,,,,3464,,79,71.03,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,837,18,475,2MWD,2.442222222,7/15/2020 20:37,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,868,18,475,2MWD,2.450833333,7/15/2020 20:37,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,868,18,475,2MWD,2.450833333,7/15/2020 20:37,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,868,18,475,2MWD,2.450833333,7/15/2020 20:37,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,899,18,475,2MWD,2.459444444,7/15/2020 20:38,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,899,18,475,2MWD,2.459444444,7/15/2020 20:38,GV1.1,1264,,,,,,,,3464,,79,71.03,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,899,18,475,2MWD,2.459444444,7/15/2020 20:38,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,930,18,475,2MWD,2.468055556,7/15/2020 20:38,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,930,18,475,2MWD,2.468055556,7/15/2020 20:38,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,930,18,475,2MWD,2.468055556,7/15/2020 20:38,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,961,18,475,2MWD,2.476666667,7/15/2020 20:39,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,961,18,475,2MWD,2.476666667,7/15/2020 20:39,GV1.1,1264,,,,,,,,3464,,79,71.03,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,961,18,475,2MWD,2.476666667,7/15/2020 20:39,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,992,18,475,2MWD,2.485277778,7/15/2020 20:39,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,992,18,475,2MWD,2.485277778,7/15/2020 20:39,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,992,18,475,2MWD,2.485277778,7/15/2020 20:39,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1024,18,475,2MWD,2.494166667,7/15/2020 20:40,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1024,18,475,2MWD,2.494166667,7/15/2020 20:40,GV1.1,1296,,,,,,,,3464,,91,61.67,91.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1024,18,475,2MWD,2.494166667,7/15/2020 20:40,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1055,18,475,2MWD,2.502777778,7/15/2020 20:40,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1055,18,475,2MWD,2.502777778,7/15/2020 20:40,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1055,18,475,2MWD,2.502777778,7/15/2020 20:40,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1086,18,475,2MWD,2.511388889,7/15/2020 20:41,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1086,18,475,2MWD,2.511388889,7/15/2020 20:41,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1086,18,475,2MWD,2.511388889,7/15/2020 20:41,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,1117,18,475,2MWD,2.52,7/15/2020 20:42,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1117,18,475,2MWD,2.52,7/15/2020 20:42,GV1.0,134,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,1117,18,475,2MWD,2.52,7/15/2020 20:42,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1148,18,475,2MWD,2.528611111,7/15/2020 20:42,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1148,18,475,2MWD,2.528611111,7/15/2020 20:42,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1148,18,475,2MWD,2.528611111,7/15/2020 20:42,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,1179,18,475,2MWD,2.537222222,7/15/2020 20:43,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1179,18,475,2MWD,2.537222222,7/15/2020 20:43,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1179,18,475,2MWD,2.537222222,7/15/2020 20:43,GV2.0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,,,,,,,,,,,,,,,
1,1210,18,475,2MWD,2.545833333,7/15/2020 20:43,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1210,18,475,2MWD,2.545833333,7/15/2020 20:43,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1210,18,475,2MWD,2.545833333,7/15/2020 20:43,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,1241,18,475,2MWD,2.554444444,7/15/2020 20:44,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1241,18,475,2MWD,2.554444444,7/15/2020 20:44,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1241,18,475,2MWD,2.554444444,7/15/2020 20:44,GV2.0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,,,,,,,,,,,,,,,
1,1272,18,475,2MWD,2.563055556,7/15/2020 20:44,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1272,18,475,2MWD,2.563055556,7/15/2020 20:44,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1272,18,475,2MWD,2.563055556,7/15/2020 20:44,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,1304,18,475,2MWD,2.571944444,7/15/2020 20:45,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1304,18,475,2MWD,2.571944444,7/15/2020 20:45,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1304,18,475,2MWD,2.571944444,7/15/2020 20:45,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1335,18,475,2MWD,2.580555556,7/15/2020 20:45,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1335,18,475,2MWD,2.580555556,7/15/2020 20:45,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1335,18,475,2MWD,2.580555556,7/15/2020 20:45,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1364,18,475,2MWD,2.588611111,7/15/2020 20:46,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1364,18,475,2MWD,2.588611111,7/15/2020 20:46,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1364,18,475,2MWD,2.588611111,7/15/2020 20:46,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1395,18,475,2MWD,2.597222222,7/15/2020 20:46,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1395,18,475,2MWD,2.597222222,7/15/2020 20:46,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1395,18,475,2MWD,2.597222222,7/15/2020 20:46,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1426,18,475,2MWD,2.605833333,7/15/2020 20:47,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1426,18,475,2MWD,2.605833333,7/15/2020 20:47,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1426,18,475,2MWD,2.605833333,7/15/2020 20:47,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1457,18,475,2MWD,2.614444444,7/15/2020 20:47,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1457,18,475,2MWD,2.614444444,7/15/2020 20:47,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1457,18,475,2MWD,2.614444444,7/15/2020 20:47,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1488,18,475,2MWD,2.623055556,7/15/2020 20:48,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1488,18,475,2MWD,2.623055556,7/15/2020 20:48,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1488,18,475,2MWD,2.623055556,7/15/2020 20:48,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1519,18,475,2MWD,2.631666667,7/15/2020 20:48,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1519,18,475,2MWD,2.631666667,7/15/2020 20:48,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1519,18,475,2MWD,2.631666667,7/15/2020 20:48,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1550,18,475,2MWD,2.640277778,7/15/2020 20:49,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1550,18,475,2MWD,2.640277778,7/15/2020 20:49,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1550,18,475,2MWD,2.640277778,7/15/2020 20:49,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1581,18,475,2MWD,2.648888889,7/15/2020 20:49,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1581,18,475,2MWD,2.648888889,7/15/2020 20:49,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1581,18,475,2MWD,2.648888889,7/15/2020 20:49,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1612,18,475,2MWD,2.6575,7/15/2020 20:50,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1612,18,475,2MWD,2.6575,7/15/2020 20:50,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,1612,18,475,2MWD,2.6575,7/15/2020 20:50,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1644,18,475,2MWD,2.666388889,7/15/2020 20:50,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1644,18,475,2MWD,2.666388889,7/15/2020 20:50,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1644,18,475,2MWD,2.666388889,7/15/2020 20:50,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1675,18,475,2MWD,2.675,7/15/2020 20:51,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1675,18,475,2MWD,2.675,7/15/2020 20:51,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,1675,18,475,2MWD,2.675,7/15/2020 20:51,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
